Direxion Daily Regional Banks Bull 3X ETF
DPST
Shares Outstanding:4173935


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","DPST","CFR","CULLEN/FROST BANKERS INC","36936.0000","135.2500","4995594.0000","229899109","1.1245903228"
"5/15/2026 12:00:00 AM","DPST","CUBI","CUSTOMERS BANCORP INC","47079.0000","73.8500","3476784.1500","23204G100","0.7826812606"
"5/15/2026 12:00:00 AM","DPST","CVBF","CVB FINANCIAL CORP","150930.0000","19.7700","2983886.1000","126600105","0.6717218077"
"5/15/2026 12:00:00 AM","DPST","DCOM","DIME COMMUNITY BANCSHARES IN","31802.0000","36.6200","1164589.2400","25432X102","0.2621681805"
"5/15/2026 12:00:00 AM","DPST","","DREYFUS GOVT CASH MAN INS","23187457.7400","1.0000","23187457.7400","X9USDDGCM","5.2198778733"
"5/15/2026 12:00:00 AM","DPST","","DREYFUS TRSRY SECURITIES CASH MGMT","21029147.2100","1.0000","21029147.2100","X9USDDTP3","4.7340066965"
"5/15/2026 12:00:00 AM","DPST","EGBN","EAGLE BANCORP INC","39984.0000","25.0600","1001999.0400","268948106","0.2255664539"
"5/15/2026 12:00:00 AM","DPST","EWBC","EAST WEST BANCORP INC","46620.0000","120.4800","5616777.6000","27579R104","1.2644289617"
"5/15/2026 12:00:00 AM","DPST","EBC","EASTERN BANKSHARES INC","243280.0000","19.4400","4729363.2000","27627N105","1.0646573936"
"5/15/2026 12:00:00 AM","DPST","EFSC","ENTERPRISE FINANCIAL SERVICE","22235.0000","59.3700","1320091.9500","293712105","0.2971743965"
"5/15/2026 12:00:00 AM","DPST","EQBK","EQUITY BANCSHARES INC - CL A","10496.0000","44.8600","470850.5600","29460X109","0.1059962005"
"5/15/2026 12:00:00 AM","DPST","ESQ","ESQUIRE FINANCIAL HOLDINGS I","8735.0000","105.0550","917655.4300","29667J101","0.2065793209"
"5/15/2026 12:00:00 AM","DPST","FBK","FB FINANCIAL CORP","36438.0000","51.7500","1885666.5000","30257X104","0.4244945242"
"5/15/2026 12:00:00 AM","DPST","FISI","FINANCIAL INSTITUTIONS INC","17436.0000","34.2500","597183.0000","317585404","0.1344357093"
"5/15/2026 12:00:00 AM","DPST","FBP","FIRST BANCORP PUERTO RICO","143306.0000","23.3600","3347628.1600","318672706","0.7536061243"
"5/15/2026 12:00:00 AM","DPST","FBNC","FIRST BANCORP/NC","26890.0000","58.1000","1562309.0000","318910106","0.3517014358"
"5/15/2026 12:00:00 AM","DPST","BUSE","FIRST BUSEY CORP","56466.0000","26.1500","1476585.9000","319383204","0.3324037570"
"5/15/2026 12:00:00 AM","DPST","FCF","FIRST COMMONWEALTH FINL CORP","85388.0000","18.2500","1558331.0000","319829107","0.3508059226"
"5/15/2026 12:00:00 AM","DPST","FFBC","FIRST FINANCIAL BANCORP","96221.0000","30.1100","2897214.3100","320209109","0.6522105632"
"5/15/2026 12:00:00 AM","DPST","THFF","FIRST FINANCIAL CORP","7724.0000","66.1300","510788.1200","320218100","0.1149868017"
"5/15/2026 12:00:00 AM","DPST","FFIN","FIRST FINL BANKSHARES INC","99946.0000","31.4000","3138304.4000","32020R109","0.7064839053"
"5/15/2026 12:00:00 AM","DPST","FHB","FIRST HAWAIIAN INC","164554.0000","26.6500","4385364.1000","32051X108","0.9872175419"
"5/15/2026 12:00:00 AM","DPST","FHN","FIRST HORIZON CORP","218028.0000","23.7200","5171624.1600","320517105","1.1642176053"
"5/15/2026 12:00:00 AM","DPST","FIBK","FIRST INTERSTATE BANCSYS-A","136308.0000","34.3400","4680816.7200","32055Y201","1.0537287830"
"5/15/2026 12:00:00 AM","DPST","FRME","FIRST MERCHANTS CORP","39832.0000","39.7700","1584118.6400","320817109","0.3566111443"
"5/15/2026 12:00:00 AM","DPST","FSUN","FIRSTSUN CAPITAL BANCORP","18747.0000","35.2200","660269.3400","33767U107","0.1486374814"
"5/15/2026 12:00:00 AM","DPST","FLG","FLAGSTAR BANK NA","398016.0000","13.7000","5452819.2000","649445400","1.2275192308"
"5/15/2026 12:00:00 AM","DPST","FFIC","FLUSHING FINANCIAL CORP","45814.0000","15.7300","720654.2200","343873105","0.1622311104"
"5/15/2026 12:00:00 AM","DPST","FNB","FNB CORP","303789.0000","17.3500","5270739.1500","302520101","1.1865300187"
